Rata,main_intake,Age,Peso_kg,Sex,Sesión,Batch,main_intake_treat,Age_treat,Rid
50,0.297,62,0.297,Macho,8,3,-0.668322347967678,-0.434365117138598,50
50,0.31,64,0.31,Macho,9,3,-0.664568464484684,-0.286699151584158,50
50,0.323,67,0.323,Macho,10,3,-0.660814581001689,-0.065200203252499,50
50,0.32,69,0.32,Macho,11,3,-0.661680861805457,0.0824657623019405,50
50,0.325,71,0.325,Macho,12,3,-0.660237060465844,0.23013172785638,50
50,0.336,74,0.336,Macho,13,3,-0.657060697518695,0.451630676188039,50
50,1.05,76,0.35,Macho,14,3,-0.450885866221916,0.599296641742479,50
50,0.714,78,0.357,Macho,15,3,-0.547909316243929,0.746962607296918,50
50,1.815,81,0.363,Macho,16,3,-0.229984261261081,0.968461555628577,50
50,1.113,83,0.371,Macho,17,3,-0.432693969342788,1.11612752118302,50
50,1.149,85,0.383,Macho,18,3,-0.422298599697572,1.26379348673746,50
50,1.584,88,0.396,Macho,19,3,-0.296687883151216,1.48529243506912,50
50,3.208,90,0.401,Macho,20,3,0.172258791955184,1.63295840062356,50
51,0.338,46,0.169,Macho,1,3,-0.656483176982849,-1.61569284157411,51
51,0.736,48,0.184,Macho,2,3,-0.541556590349631,-1.46802687601967,51
51,1.158,50,0.193,Macho,3,3,-0.419699757286269,-1.32036091046523,51
51,0.63,53,0.21,Macho,4,3,-0.572165178749433,-1.09886196213358,51
51,0.228,55,0.228,Macho,5,3,-0.688246806454342,-0.951195996579136,51
51,0,57,0.235,Macho,6,3,-0.754084147540708,-0.803530031024697,51
51,0.75,60,0.25,Macho,7,3,-0.537513946598714,-0.582031082693037,51
51,1.06,62,0.265,Macho,8,3,-0.447998263542689,-0.434365117138598,51
51,0.552,64,0.276,Macho,9,3,-0.5946884796474,-0.286699151584158,51
51,1.14,67,0.285,Macho,10,3,-0.424897442108876,-0.065200203252499,51
51,0.296,69,0.296,Macho,11,3,-0.668611108235601,0.0824657623019405,51
51,0.298,71,0.298,Macho,12,3,-0.668033587699756,0.23013172785638,51
51,0.311,74,0.311,Macho,13,3,-0.664279704216761,0.451630676188039,51
51,0.981,76,0.327,Macho,14,3,-0.470810324708579,0.599296641742479,51
51,0.981,78,0.327,Macho,15,3,-0.470810324708579,0.746962607296918,51
51,2.04,81,0.34,Macho,16,3,-0.165013200978483,0.968461555628577,51
51,1.044,83,0.348,Macho,17,3,-0.452618427829452,1.11612752118302,51
51,1.05,85,0.35,Macho,18,3,-0.450885866221916,1.26379348673746,51
51,1.456,88,0.364,Macho,19,3,-0.333649197445316,1.48529243506912,51
51,0.73,90,0.365,Macho,20,3,-0.543289151957167,1.63295840062356,51
